thread_id,message_id,message_date,subject,state,seller,order_number,order_date,delivery_date,supc,description,pack_size,brand,qty,qty_ordered,uom,unit_price,unit_basis,extended_price,is_third_party,is_oos,is_substitute,bucket
19e13afb7d3c6a07,19e13afb7d3c6a07,2026-05-10T20:59:02Z,Sysco Order May 10 2026 01:42 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04568191,05/10/2026,05/10/2026,8071803,Pangasius Fillet Iqf 7-9 Ounce,1/15 LB,PORTICO IMPERIAL,1.0,1.0,CS,45.45,,45.45,0,0,0,food
19e13afb7d3c6a07,19e13afb7d3c6a07,2026-05-10T20:59:02Z,Sysco Order May 10 2026 01:42 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04568191,05/10/2026,05/10/2026,7134591,Cucumber English Medium Seedless 12 Count,1/12CT,IMPERIAL FRESH,1.0,1.0,CS,18.65,,18.65,0,0,0,food
19e13afb7d3c6a07,19e13afb7d3c6a07,2026-05-10T20:59:02Z,Sysco Order May 10 2026 01:42 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04568191,05/10/2026,05/10/2026,9516907,Lettuce Spring Mix Sweet Pillow,1/3 LB,IMPERIAL FRESH,1.0,1.0,CS,14.49,,14.49,0,0,0,food
19e13afb7d3c6a07,19e13afb7d3c6a07,2026-05-10T20:59:02Z,Sysco Order May 10 2026 01:42 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04568191,05/10/2026,05/10/2026,2369233,Chicken Wing Steamed Precooked Large,2/5LB,SYSCO CLASSIC,2.0,2.0,CS,48.2,,96.4,0,0,0,food
19e13afb7d3c6a07,19e13afb7d3c6a07,2026-05-10T20:59:02Z,Sysco Order May 10 2026 01:42 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,M6c504942d4db,05/10/2026,05/10/2026,6051418,SEASONING PEPPER ADOBO,24/8,GOYA3,1.0,1.0,CS,95.11,,95.11,1,0,0,food
19e2345e5ad583a0,19e2345e5ad583a0,2026-05-13T21:37:23Z,Sysco Order #04575863 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04575863,05/13/2026,05/14/2026,6935464,Cream Heavy 40% Extended Shelf Life Stabilized,12/32OZ,WHOLESOME FARMS CLASSIC,1.0,1.0,CS,61.79,,61.79,0,0,0,food
19e2345e5ad583a0,19e2345e5ad583a0,2026-05-13T21:37:23Z,Sysco Order #04575863 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04575863,05/13/2026,05/14/2026,7210310,Buttermilk Whole Qt,12/1 QT,MEADOW GOLD,1.0,1.0,CS,34.6,,34.6,0,0,0,food
19e2345e5ad583a0,19e2345e5ad583a0,2026-05-13T21:37:23Z,Sysco Order #04575863 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04575863,05/13/2026,05/14/2026,2058881,Chives Fresh Herb,1/1 LB,IMPERIAL FRESH,1.0,1.0,CS,18.55,,18.55,0,0,0,food
19e2345e5ad583a0,19e2345e5ad583a0,2026-05-13T21:37:23Z,Sysco Order #04575863 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04575863,05/13/2026,05/14/2026,2005262,Thyme Fresh Herb,1/4 OZ,IMPERIAL FRESH,1.0,1.0,CS,7.95,,7.95,0,0,0,food
19e2345e5ad583a0,19e2345e5ad583a0,2026-05-13T21:37:23Z,Sysco Order #04575863 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04575863,05/13/2026,05/14/2026,1185156,Pepper Jalapeno Fresh,1/5 LB,IMPERIAL FRESH,1.0,1.0,CS,15.45,,15.45,0,0,0,food
19e2345e5ad583a0,19e2345e5ad583a0,2026-05-13T21:37:23Z,Sysco Order #04575863 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04575863,05/13/2026,05/14/2026,2575926,Cheese American Loaf Special Melting White,6/5 LB,CASA SOLANA IMPERIAL,1.0,1.0,CS,90.2,,90.2,0,0,0,food
19e2345e5ad583a0,19e2345e5ad583a0,2026-05-13T21:37:23Z,Sysco Order #04575863 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04575863,05/13/2026,05/14/2026,9903289,Cilantro Fresh Iceless,1/60 CT,IMPERIAL FRESH,1.0,1.0,CS,24.61,,24.61,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,9448986,Beef Cheek Meat,1/30 LB,PACKER,1.0,1.0,CS,5.14,LB,152.07,0,0,1,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,2369233,Chicken Wing Steamed Precooked Large,2/5LB,SYSCO CLASSIC,2.0,2.0,CS,48.2,,96.4,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,7134591,Cucumber English Medium Seedless 12 Count,1/12CT,IMPERIAL FRESH,1.0,1.0,CS,18.65,,18.65,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,1376805,"Pad Scour Green 6"" X 9"" Antimicrobial",1/20CT,SYSCO SUPPLIES CLASSIC,1.0,1.0,CS,14.95,,14.95,0,0,0,non_food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,8071803,Pangasius Fillet Iqf 7-9 Ounce,1/15 LB,PORTICO IMPERIAL,2.0,2.0,CS,45.45,,90.9,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,1813973,Pork Chop Bone-in Frenched Long Bone,10/12 OZ,BUCKHEAD PRIDE/ NEWPORT PRIDE,1.0,1.0,CS,19.95,LB,156.95,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,9903289,Cilantro Fresh Iceless,1/60 CT,IMPERIAL FRESH,1.0,1.0,CS,24.61,,24.61,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,3533643,Tomatillo Whole,6/100 OZ,DEL SOL (CANNED),1.0,1.0,CS,36.99,,36.99,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,6040885,Pasta Cavatappi 100% Durum Wheat Semolina,2/10 LB,PASTA LABELLA,1.0,1.0,CS,37.55,,37.55,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,3644036,Potato Hash Brown Cubed Breakfast Skin-on,6/5 LB,MCCAIN,1.0,1.0,CS,70.76,,70.76,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,1871227,Ice Cream Vanilla,1/2.5GAL,HAAGEN DAAZ,1.0,1.0,CS,61.54,,61.54,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,7063131,Pickle Chip Bread Butter Refrigerated 500-650 Count,1/2 GAL,BLOCK & BARREL CLASSIC,1.0,1.0,CS,28.84,,28.84,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575877,05/13/2026,05/13/2026,7199866,Egg Hardcooked Cgfree Hard Pk,12/12 CT,WHOLESOME FARMS IMPERIAL,1.0,1.0,CS,63.95,,63.95,0,0,0,food
19e2346ae6db268e,19e2346ae6db268e,2026-05-13T21:38:15Z,"Sysco Order May 13, 2026 at 3:31 PM - Order Confirmation - LARIAT",confirmation,Sysco Standard Delivery,04575879,05/13/2026,05/13/2026,7224680,Chicken Leg Whole,4/5 LB,RED BIRD INC (POULTRY),1.0,1.0,CS,2.899,LB,56.53,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,9448986,Beef Cheek Meat,1/30 LB,PACKER,1.0,1.0,CS,5.14,LB,152.07,0,0,1,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7459830,Beef Ground Patty Special Blend,30/7 OZ,BUCKHEAD PRIDE/ NEWPORT PRIDE,1.0,4.0,CS,94.95,,94.95,0,1,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7497632,Beef Ground Patty Special Blend Frozen,30/7 OZ,BUCKHEAD PRIDE/ NEWPORT PRIDE,3.0,3.0,CS,80.25,,240.75,0,0,1,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,5934567,Liner Trash 39 Inch X 56 Inch 1.7 Mil Silver Linear Low-density Polyethylene (lldpe),50/55GAL,SYSCO CLASSIC,2.0,2.0,CS,47.28,,94.56,0,0,0,non_food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,5061643,Oil Salad Canola Zero Trans Fat,1/35 LB,SYSCO CLASSIC,1.0,1.0,CS,51.59,,51.59,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1901992,Sauce Chili Sweet Thai,12/32 OZ,MAEPLOY (UNIQUE FOODS),1.0,1.0,CS,64.08,,64.08,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1491552,"Bun Brioche 4.5""",8/10CT,TURANO,2.0,2.0,CS,60.93,,121.86,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,3554615,"Potato Fry 5/16"" Beer Extra Long",6/5 LB,SYSCO PREMIUM,3.0,3.0,CS,55.0,,165.0,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7005009,Chile Green Hatch Diced Mild,5/5LB,YOUNG GUNS PRODUCE,1.0,1.0,CS,53.95,,53.95,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7121503,Sausage Breakfast Patty 3.5 Ounce Antibiotic Free,42/3.5OZ,Polidori,1.0,1.0,CS,56.85,,56.85,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,2369233,Chicken Wing Steamed Precooked Large,2/5LB,SYSCO CLASSIC,3.0,3.0,CS,45.69,,137.07,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,5098496,Pork Ham Shank Pig Wing 4 Ounce,2/4.5LB,SYSCO CLASSIC,2.0,2.0,CS,95.79,,191.58,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7235243,Chicken Breast Cutlet 5 Ounce,4/5 LB,RED BIRD INC (POULTRY),1.0,1.0,CS,5.859,LB,118.57,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,3777570,Bacon Shingle Center-cut 7-9 Per Pound Honey Gas Flushed,1/15#,DAILYS BACON,3.0,3.0,CS,70.95,,212.85,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7585326,"Bread Sourdough Thick Sliced .75""",6/32 OZ,ROTELLA,1.0,1.0,CS,39.14,,39.14,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,9448986,Beef Cheek Meat,1/30 LB,PACKER,1.0,1.0,CS,5.14,LB,152.07,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7210310,Buttermilk Whole Qt,12/1 QT,MEADOW GOLD,1.0,1.0,CS,34.6,,34.6,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,4676306,Milk Whole Gallon,4/1 GAL,WHOLESOME FARMS CLASSIC,1.0,1.0,CS,22.35,,22.35,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,2058907,Parsley Italian Fresh Herb,1/1 LB,IMPERIAL FRESH,1.0,1.0,CS,13.95,,13.95,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,2058881,Chives Fresh Herb,1/1 LB,IMPERIAL FRESH,1.0,1.0,CS,18.55,,18.55,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1132040,Lettuce Fresh Tender Greens,4/3 LB,IMPERIAL FRESH,2.0,2.0,CS,39.85,,79.7,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1675909,Lettuce Greens Leaf Fresh,4/6 CT,SYSCO/FRESHPOINT NATURAL,1.0,1.0,CS,51.99,,51.99,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1821537,Garlic Peeled Fresh,4/5LB,IMPERIAL FRESH,1.0,1.0,CS,93.65,,93.65,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7218368,Shallot Whole Fresh,1/10 LB,IMPERIAL FRESH,1.0,1.0,CS,35.79,,35.79,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1675701,Cabbage Green Shredded Fresh In Bag,4/5 LB,IMPERIAL FRESH,1.0,1.0,CS,25.55,,25.55,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1675719,Cabbage Red Shredded Fresh,4/5 LB,IMPERIAL FRESH,2.0,2.0,EA,14.99,,29.98,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1185156,Pepper Jalapeno Fresh,1/5 LB,IMPERIAL FRESH,1.0,1.0,CS,15.75,,15.75,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,6395974,Asparagus Jumbo,1/11 LB,PROPACK,1.0,1.0,CS,73.49,,73.49,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7049597,Mayonnaise Japanese Style 64 Ounces,4/64 OZ,KEWPIE ORIENTAL PRODUCT,1.0,1.0,CS,83.59,,83.59,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,4002408,Mayonnaise Heavy Duty Pail,1/28LB,SYSCO RELIANCE,1.0,1.0,CS,53.5,,53.5,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,4064978,Mustard Dijon With White Wine In Tin,4/9 LB,SYSCO IMPERIAL,1.0,1.0,CS,96.55,,96.55,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,5020193,Cream Sour Cultured Grade A,2/5 LB,WHOLESOME FARMS CLASSIC,1.0,1.0,CS,18.92,,18.92,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,2575926,Cheese American Loaf Special Melting White,6/5 LB,CASA SOLANA IMPERIAL,1.0,1.0,CS,90.2,,90.2,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,2406189,Cheese Cheddar Jack Fancy Shredded,4/5LB,CASA SOLANA IMPERIAL,1.0,1.0,CS,60.2,,60.2,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,0671677,Cheese Blue Crumbles,2/5 LB,BLOCK & BARREL IMPERIAL,1.0,1.0,CS,37.66,,37.66,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1552272,Cheese Mozzarella Fresh Cryovac Log,8/1 LB,ARREZZIO IMPERIAL,1.0,1.0,CS,40.95,,40.95,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1008663,Tomato 2 Layer 5x6 Fresh,1/60 CT,IMPERIAL FRESH,2.0,2.0,CS,66.95,,133.9,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7134591,Cucumber English Medium Seedless 12 Count,1/12CT,IMPERIAL FRESH,2.0,2.0,CS,18.65,,37.3,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7210106,Onion Red Jumbo Sack,10/5 LB,IMPERIAL FRESH,3.0,3.0,EA,6.14,,18.42,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,5661143,Tomato Cherry Heirloom Mix,12/.5 PTS,PACKER,1.0,1.0,CS,65.95,,65.95,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1094697,Onions White Jumbo Bag,1/50LB,IMPERIAL FRESH,1.0,1.0,CS,33.99,,33.99,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,5844220,Bean Black,6/10 CT,CASA SOLANA CLASSIC,1.0,1.0,CS,40.42,,40.42,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,4685614,Glove Nitrile Foodservice Powder-free Black Large,10/100CT,SYSCO CLASSIC,1.0,1.0,CS,46.99,,46.99,0,0,0,non_food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,2005114,Dill Baby Fresh Herb,1/4 OZ,IMPERIAL FRESH,1.0,1.0,CS,8.95,,8.95,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,2429926,Pepper Chiles Guajillo Dried,1/5 LB,PACKER,1.0,1.0,CS,56.99,,56.99,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,7644909,Fry On Shortening Frying Liquid,1/35 LB,SYSCO PREMIUM,2.0,2.0,CS,62.72,,125.44,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,2916452,Drink Energy,24/12 OZ,RED BULL,1.0,1.0,CS,62.0,,62.0,0,0,0,beverage
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,1813973,Pork Chop Bone-in Frenched Long Bone,10/12 OZ,BUCKHEAD PRIDE/ NEWPORT PRIDE,1.0,1.0,CS,19.95,LB,156.95,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,2005262,Thyme Fresh Herb,1/4 OZ,IMPERIAL FRESH,1.0,1.0,CS,7.95,,7.95,0,0,0,food
19e473838a2cadc9,19e473838a2cadc9,2026-05-20T21:08:46Z,Sysco Order #04589930 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589930,05/20/2026,05/21/2026,6040885,Pasta Cavatappi 100% Durum Wheat Semolina,2/10 LB,PASTA LABELLA,2.0,2.0,CS,37.55,,75.1,0,0,0,food
19e4738fc3a09558,19e4738fc3a09558,2026-05-20T21:09:37Z,Sysco Order #04589935 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589935,05/20/2026,05/21/2026,5913504,Spice Thyme Leaves Whole,6/6OZ,SYSCO IMPERIAL/MCCORMICK,1.0,1.0,EA,16.49,,16.49,0,0,0,food
19e4738fc3a09558,19e4738fc3a09558,2026-05-20T21:09:37Z,Sysco Order #04589935 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589935,05/20/2026,05/21/2026,5229760,Spice Tarragon Leaves Whole,6/3.5OZ,SYSCO IMPERIAL/MCCORMICK,1.0,1.0,EA,17.95,,17.95,0,0,0,food
19e4738fc3a09558,19e4738fc3a09558,2026-05-20T21:09:37Z,Sysco Order #04589935 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589935,05/20/2026,05/21/2026,5229257,Spice Parsley Flakes,6/2OZ,SYSCO IMPERIAL/MCCORMICK,1.0,1.0,EA,7.85,,7.85,0,0,0,food
19e4738fc3a09558,19e4738fc3a09558,2026-05-20T21:09:37Z,Sysco Order #04589935 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04589935,05/20/2026,05/21/2026,8071803,Pangasius Fillet Iqf 7-9 Ounce,1/15 LB,PORTICO IMPERIAL,2.0,2.0,CS,46.95,,93.9,0,0,0,food
196f4a35695e31a7,196f4a35695e31a7,2025-05-21T20:57:47Z,Sysco Order #03831004 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,03831004,05/21/2025,05/22/2025,0758401,Bun Hamburger Gluten Free Individually Wrapped,24/1EA,UDI’s Healthy Foods,1.0,1.0,CS,44.65,,44.65,0,0,0,food
